month,oil_1m_ret,oil_3m_ret,vix_level,vix_1m_chg,gs10_level,gs10_1m_chg,hy_spread,hy_spread_chg,gdp_growth,unrate,unrate_chg
2012-09-30,0.004062196581142707,0.148357914347653,15.284736842105264,-0.40482837528604065,1.72,0.040000000000000036,5.611428571428571,-0.31161490683229776,0.6,7.8,-0.2999999999999998
2012-10-31,-0.053139181957112425,0.018158734047214242,16.276190476190475,0.9914536340852109,1.75,0.030000000000000027,5.487727272727273,-0.12370129870129798,0.5,7.8,0.0
2012-11-30,-0.03307445117676877,-0.08073696448861567,16.701904761904764,0.4257142857142888,1.65,-0.10000000000000009,5.709090909090909,0.22136363636363576,0.5,7.7,-0.09999999999999964
2012-12-31,0.0153478504919764,-0.07040445271083007,17.307,0.6050952380952346,1.72,0.07000000000000006,5.3365,-0.372590909090909,0.5,7.9,0.20000000000000018
2013-01-31,0.07850222988597344,0.05883658034947925,13.505238095238095,-3.8017619047619036,1.91,0.18999999999999995,4.918181818181818,-0.41831818181818203,4.0,8.0,0.09999999999999964
2013-02-28,0.005828409980874305,0.10143734989590447,14.072631578947368,0.5673934837092727,1.98,0.07000000000000006,4.993,0.07481818181818234,4.0,7.7,-0.2999999999999998
2013-03-31,-0.024871194508716665,0.05780820514571561,13.0315,-1.0411315789473683,1.96,-0.020000000000000018,4.804285714285714,-0.18871428571428606,4.0,7.5,-0.20000000000000018
2013-04-30,-0.009868207079266167,-0.02886660249378803,13.967272727272727,0.9357727272727274,1.76,-0.19999999999999996,4.76409090909091,-0.04019480519480467,1.1,7.6,0.09999999999999964
2013-05-31,0.027039175685488193,-0.008387480251832558,13.493636363636364,-0.47363636363636274,1.93,0.16999999999999993,4.378260869565217,-0.3858300395256924,1.1,7.5,-0.09999999999999964
2013-06-30,0.013363248541513384,0.03049328319264899,17.2715,3.7778636363636355,2.3,0.3699999999999999,5.058095238095238,0.6798343685300212,1.1,7.5,0.0
2013-07-31,0.0929119433126322,0.137463138500447,13.974545454545455,-3.296954545454545,2.58,0.28000000000000025,4.81695652173913,-0.24113871635610806,3.5,7.3,-0.20000000000000018
2013-08-31,0.01816950094669001,0.12763982474112745,14.21,0.23545454545454625,2.74,0.16000000000000014,4.750952380952381,-0.06600414078674977,3.5,7.2,-0.09999999999999964
2013-09-30,-0.002657596178452515,0.10981231564384353,14.692000000000002,0.4820000000000011,2.81,0.06999999999999984,4.642857142857143,-0.10809523809523736,3.5,7.2,0.0
2013-10-31,-0.05410919357448085,-0.03948229987908636,15.407826086956522,0.7158260869565201,2.62,-0.18999999999999995,4.554347826086956,-0.08850931677018714,3.5,7.2,0.0
2013-11-30,-0.06638528269575072,-0.1192493389064232,12.924000000000001,-2.4838260869565207,2.72,0.10000000000000009,4.321363636363636,-0.2329841897233198,3.5,6.9,-0.2999999999999998
2013-12-31,0.04007114650172694,-0.0815156897413376,14.192380952380953,1.2683809523809515,2.9,0.17999999999999972,4.087142857142857,-0.2342207792207791,3.5,6.7,-0.20000000000000018
2014-01-31,-0.030812680171501405,-0.0588941758213245,14.24095238095238,0.048571428571428044,2.86,-0.040000000000000036,3.967727272727273,-0.11941558441558398,-1.4,6.6,-0.10000000000000053
2014-02-28,0.06552962155358211,0.07407918287152304,15.47,1.2290476190476198,2.71,-0.1499999999999999,4.0305,0.06277272727272676,-1.4,6.7,0.10000000000000053
2014-03-31,-0.00013448969612528394,0.03255891089833329,14.836666666666666,-0.6333333333333346,2.72,0.010000000000000231,3.8076190476190472,-0.22288095238095273,-1.4,6.7,0.0
2014-04-30,0.012551490873360605,0.07875850545557017,14.19809523809524,-0.6385714285714261,2.71,-0.010000000000000231,3.705238095238095,-0.10238095238095202,5.3,6.2,-0.5
2014-05-31,0.0010590403321748543,0.013487501780558908,12.475238095238096,-1.7228571428571442,2.56,-0.1499999999999999,3.75,0.04476190476190478,5.3,6.3,0.09999999999999964
2014-06-30,0.03540070465857603,0.04950682135973672,11.541428571428572,-0.9338095238095239,2.6,0.040000000000000036,3.471904761904762,-0.2780952380952382,5.3,6.1,-0.20000000000000018
2014-07-31,-0.020848473391143596,0.014887850724936147,12.296363636363635,0.7549350649350632,2.54,-0.06000000000000005,3.6530434782608694,0.18113871635610757,5.0,6.2,0.10000000000000053
2014-08-31,-0.06808126967410877,-0.05520757601178161,13.491904761904761,1.1955411255411263,2.42,-0.1200000000000001,3.9718181818181817,0.3187747035573123,5.0,6.1,-0.10000000000000053
2014-09-30,-0.0344356421968568,-0.11893251953476647,13.466666666666667,-0.025238095238094616,2.53,0.10999999999999988,4.06,0.08818181818181792,5.0,5.9,-0.1999999999999993
2014-10-31,-0.09456891008377122,-0.18526819654741844,18.058695652173913,4.5920289855072465,2.3,-0.22999999999999998,4.514347826086956,0.45434782608695645,2.0,5.7,-0.20000000000000018
